cme_date,cme_width,cme_speed,cme_accel,cme_mpa,cme_sector,flare_start,flare_peak,flare_end,flare_multid,flare_class,flare_bgflux,flare_peakflux,flare_integratedflux,flare_x,flare_y,time_delta,who_first,cycle,flare_x_arcsec,flare_y_arcsec
2013-12-22 16:48:05,24.0,211.0,-20.7,155,2,2013-12-22 18:53:52,2013-12-22 19:09:04,2013-12-22 19:21:04,191724,M,1.2999e-06,1.2148e-05,0.01088,106.0416585593649,50.03901233607036,-1 days +21:54:13,cme,1,1008.8644045795231,-64.73051666420201
2013-12-22 19:48:05,140.0,427.0,-33.6,101,2,2013-12-22 18:53:52,2013-12-22 19:09:04,2013-12-22 19:21:04,191724,M,1.2999e-06,1.2148e-05,0.01088,106.0416585593649,50.03901233607036,0 days 00:54:13,flare,1,1008.8644045795231,-64.73051666420201
2013-12-22 19:48:05,140.0,427.0,-33.6,101,2,2013-12-22 22:03:16,2013-12-22 22:08:40,2013-12-22 22:20:28,191729,M,6.7265e-06,2.1077e-05,0.012397,105.19732468154136,49.56672529927324,-1 days +21:44:49,cme,1,992.6781593894104,-73.78446318760268
2013-12-23 00:24:05,184.0,690.0,-5.8,92,2,2013-12-22 22:03:16,2013-12-22 22:08:40,2013-12-22 22:20:28,191729,M,6.7265e-06,2.1077e-05,0.012397,105.19732468154136,49.56672529927324,0 days 02:20:49,flare,1,992.6781593894104,-73.78446318760268
2013-12-22 19:48:05,140.0,427.0,-33.6,101,2,2013-12-22 22:33:16,2013-12-22 22:45:04,2013-12-22 23:03:52,191731,M,3.2344e-06,1.1557e-05,0.0132,105.2459334574264,49.15498695151952,-1 days +21:14:49,cme,1,993.6100106221179,-81.67766518500764
2013-12-23 00:24:05,184.0,690.0,-5.8,92,2,2013-12-22 22:33:16,2013-12-22 22:45:04,2013-12-22 23:03:52,191731,M,3.2344e-06,1.1557e-05,0.0132,105.2459334574264,49.15498695151952,0 days 01:50:49,flare,1,993.6100106221179,-81.67766518500764
2013-12-23 05:24:05,60.0,163.0,21.5,139,2,2013-12-23 08:58:40,2013-12-23 09:07:16,2013-12-23 10:00:52,191751,M,2.4006e-06,1.8802e-05,0.015348,107.67468042925658,48.6839077430785,-1 days +20:25:25,cme,1,1040.1701392907944,-90.7084571170401
2013-12-28 22:12:05,42.0,372.0,-9.2,92,1,2013-12-28 17:46:28,2013-12-28 18:02:52,2013-12-28 19:40:04,191894,M,8.7426e-07,1.2499e-05,0.015984,58.08471456828254,50.94049671571064,0 days 04:25:37,flare,1,89.50907087067003,-47.4486716652458
2013-12-29 05:48:05,215.0,415.0,5.2,124,2,2013-12-29 07:40:16,2013-12-29 07:56:40,2013-12-29 08:17:16,191911,M,1.5557e-06,4.0363e-05,0.022777,65.79574606190882,51.698945922682185,-1 days +22:07:49,cme,1,237.33287576909083,-32.90887271754377
2013-12-29 12:00:05,63.0,302.0,6.2,139,2,2013-12-29 07:40:16,2013-12-29 07:56:40,2013-12-29 08:17:16,191911,M,1.5557e-06,4.0363e-05,0.022777,65.79574606190882,51.698945922682185,0 days 04:19:49,flare,1,237.33287576909083,-32.90887271754377
2013-12-31 19:48:05,59.0,476.0,-11.5,170,2,2013-12-31 21:34:40,2013-12-31 21:58:52,2013-12-31 23:47:16,191986,M,1.883e-06,9.1334e-05,0.18974,93.50009190272844,51.913256647986906,-1 days +22:13:25,cme,1,768.4371538150065,-28.800443531219003
2014-01-02 02:12:05,160.0,330.0,15.1,113,1,2014-01-02 02:06:28,2014-01-02 02:33:40,2014-01-02 04:24:28,192023,M,3.9483e-06,2.4698e-05,0.098773,14.179902823744808,59.10321808323357,0 days 00:05:37,flare,1,-752.1651371507921,109.0342232457997
2014-01-03 02:24:06,24.0,657.0,4.8,50,1,2014-01-02 22:00:04,2014-01-02 22:18:28,2014-01-02 22:46:40,192047,M,2.7089e-06,1.5822e-05,0.016934,17.975877137332326,59.914917805646766,0 days 04:24:02,flare,1,-679.394669698416,124.59485757874063
2014-01-03 10:36:05,21.0,316.0,13.3,57,1,2014-01-03 12:02:04,2014-01-03 12:50:40,2014-01-03 13:03:28,192071,M,1.9352e-06,1.4164e-05,0.016128,24.01982723913468,61.24457581108715,-1 days +22:34:01,cme,1,-563.5295352604207,150.08497595529116
2014-01-05 02:48:05,43.0,635.0,-1.9,106,2,2014-01-04 22:07:40,2014-01-04 22:54:04,2014-01-04 23:45:52,192111,M,5.3129e-06,2.7962e-05,0.10206,115.06701967038808,50.6689548112706,0 days 04:40:25,flare,1,1181.8844760338375,-52.654247279464016
2014-01-07 03:36:05,326.0,688.0,-2.6,224,3,2014-01-07 03:43:04,2014-01-07 03:54:04,2014-01-07 04:07:28,192195,M,1.674e-06,1.2968e-05,0.0069253,57.9287710486318,73.94129535908652,-1 days +23:53:01,cme,1,86.5195662313647,393.48657467328394
2014-01-08 04:12:05,108.0,643.0,-3.7,305,4,2014-01-08 03:36:40,2014-01-08 03:48:16,2014-01-08 04:49:04,192221,M,1.8952e-06,4.8183e-05,0.03811,114.0141352656474,73.9962752778434,0 days 00:35:25,flare,1,1161.7002271488955,394.5405634671781
2014-01-26 21:24:07,65.0,503.0,-11.5,78,1,2014-01-27 01:00:16,2014-01-27 01:22:16,2014-01-27 01:58:28,192729,M,2.4073e-06,1.4976e-05,0.029528,15.013232747349257,48.9424459366782,-1 days +20:23:51,cme,1,-736.1898425167678,-85.75216825723419
2014-01-27 02:12:05,131.0,687.0,-15.9,71,1,2014-01-27 01:00:16,2014-01-27 01:22:16,2014-01-27 01:58:28,192729,M,2.4073e-06,1.4976e-05,0.029528,15.013232747349257,48.9424459366782,0 days 01:11:49,flare,1,-736.1898425167678,-85.75216825723419
2014-01-27 04:24:05,24.0,642.0,-32.4,79,1,2014-01-27 01:00:16,2014-01-27 01:22:16,2014-01-27 01:58:28,192729,M,2.4073e-06,1.4976e-05,0.029528,15.013232747349257,48.9424459366782,0 days 03:23:49,flare,1,-736.1898425167678,-85.75216825723419
2014-01-27 02:12:05,131.0,687.0,-15.9,71,1,2014-01-27 01:58:28,2014-01-27 02:11:16,2014-01-27 03:01:28,192729,M,5.7219e-06,1.58e-05,0.022118,14.39254546773141,51.45323491728378,0 days 00:13:37,flare,1,-748.0886858039469,-37.6192588381856
2014-01-27 04:24:05,24.0,642.0,-32.4,79,1,2014-01-27 01:58:28,2014-01-27 02:11:16,2014-01-27 03:01:28,192729,M,5.7219e-06,1.58e-05,0.022118,14.39254546773141,51.45323491728378,0 days 02:25:37,flare,1,-748.0886858039469,-37.6192588381856
2014-01-27 20:48:05,76.0,511.0,-16.9,101,1,2014-01-27 19:22:04,2014-01-27 19:27:40,2014-01-27 19:37:16,192750,M,8.9266e-06,1.1022e-05,0.0084189,14.89748152104868,50.13693552578391,0 days 01:26:01,flare,1,-738.4088435294797,-62.8532868145752
2014-01-27 20:48:05,76.0,511.0,-16.9,101,1,2014-01-27 22:01:04,2014-01-27 22:11:28,2014-01-27 23:00:04,192754,M,2.2507e-06,6.3841e-05,0.050077,15.401104363351095,49.80365258203263,-1 days +22:47:01,cme,1,-728.7541760774745,-69.24246482451895
2014-01-28 00:00:05,39.0,773.0,7.8,93,1,2014-01-27 22:01:04,2014-01-27 22:11:28,2014-01-27 23:00:04,192754,M,2.2507e-06,6.3841e-05,0.050077,15.401104363351095,49.80365258203263,0 days 01:59:01,flare,1,-728.7541760774745,-69.24246482451895
2014-01-28 00:48:05,117.0,584.0,-7.3,76,1,2014-01-27 22:01:04,2014-01-27 22:11:28,2014-01-27 23:00:04,192754,M,2.2507e-06,6.3841e-05,0.050077,15.401104363351095,49.80365258203263,0 days 02:47:01,flare,1,-728.7541760774745,-69.24246482451895
2014-01-28 00:48:05,117.0,584.0,-7.3,76,1,2014-01-28 04:01:28,2014-01-28 04:09:40,2014-01-28 04:51:16,192761,M,3.5757e-06,1.9321e-05,0.020294,15.155969845150777,50.52399993208368,-1 days +20:46:37,cme,1,-733.4535106894865,-55.4330949339851
2014-01-28 03:36:05,16.0,510.0,53.0,73,1,2014-01-28 04:01:28,2014-01-28 04:09:40,2014-01-28 04:51:16,192761,M,3.5757e-06,1.9321e-05,0.020294,15.155969845150777,50.52399993208368,-1 days +23:34:37,cme,1,-733.4535106894865,-55.4330949339851
2014-01-28 05:48:05,110.0,494.0,-8.6,71,1,2014-01-28 04:01:28,2014-01-28 04:09:40,2014-01-28 04:51:16,192761,M,3.5757e-06,1.9321e-05,0.020294,15.155969845150777,50.52399993208368,0 days 01:46:37,flare,1,-733.4535106894865,-55.4330949339851
2014-01-28 07:48:06,97.0,493.0,-13.1,59,1,2014-01-28 04:01:28,2014-01-28 04:09:40,2014-01-28 04:51:16,192761,M,3.5757e-06,1.9321e-05,0.020294,15.155969845150777,50.52399993208368,0 days 03:46:38,flare,1,-733.4535106894865,-55.4330949339851
2014-01-28 03:36:05,16.0,510.0,53.0,73,1,2014-01-28 05:24:40,2014-01-28 05:29:40,2014-01-28 05:40:40,192764,M,3.298e-06,1.0992e-05,0.0054427,15.508402286629996,54.32185087597652,-1 days +22:11:25,cme,1,-726.6972285355151,17.37334833204841
2014-01-28 05:48:05,110.0,494.0,-8.6,71,1,2014-01-28 05:24:40,2014-01-28 05:29:40,2014-01-28 05:40:40,192764,M,3.298e-06,1.0992e-05,0.0054427,15.508402286629996,54.32185087597652,0 days 00:23:25,flare,1,-726.6972285355151,17.37334833204841
2014-01-28 07:48:06,97.0,493.0,-13.1,59,1,2014-01-28 05:24:40,2014-01-28 05:29:40,2014-01-28 05:40:40,192764,M,3.298e-06,1.0992e-05,0.0054427,15.508402286629996,54.32185087597652,0 days 02:23:26,flare,1,-726.6972285355151,17.37334833204841
2014-01-28 03:36:05,16.0,510.0,53.0,73,1,2014-01-28 07:22:04,2014-01-28 07:32:28,2014-01-28 07:47:28,192770,M,2.1436e-06,4.0056e-05,0.014936,16.090741350195035,55.977054345539,-1 days +20:14:01,cme,1,-715.5335371164979,49.10431389146015
2014-01-28 05:48:05,110.0,494.0,-8.6,71,1,2014-01-28 07:22:04,2014-01-28 07:32:28,2014-01-28 07:47:28,192770,M,2.1436e-06,4.0056e-05,0.014936,16.090741350195035,55.977054345539,-1 days +22:26:01,cme,1,-715.5335371164979,49.10431389146015
2014-01-28 07:48:06,97.0,493.0,-13.1,59,1,2014-01-28 07:22:04,2014-01-28 07:32:28,2014-01-28 07:47:28,192770,M,2.1436e-06,4.0056e-05,0.014936,16.090741350195035,55.977054345539,0 days 00:26:02,flare,1,-715.5335371164979,49.10431389146015
2014-01-28 10:48:05,48.0,447.0,-95.6,63,1,2014-01-28 07:22:04,2014-01-28 07:32:28,2014-01-28 07:47:28,192770,M,2.1436e-06,4.0056e-05,0.014936,16.090741350195035,55.977054345539,0 days 03:26:01,flare,1,-715.5335371164979,49.10431389146015
2014-01-28 07:48:06,97.0,493.0,-13.1,59,1,2014-01-28 11:28:04,2014-01-28 11:39:16,2014-01-28 11:46:52,192776,M,3.2535e-06,1.6062e-05,0.0076325,18.27306043988957,55.50081682885257,-1 days +20:20:02,cme,1,-673.697537405207,39.974634961973834
2014-01-28 10:48:05,48.0,447.0,-95.6,63,1,2014-01-28 11:28:04,2014-01-28 11:39:16,2014-01-28 11:46:52,192776,M,3.2535e-06,1.6062e-05,0.0076325,18.27306043988957,55.50081682885257,-1 days +23:20:01,cme,1,-673.697537405207,39.974634961973834
2014-01-28 11:48:06,55.0,656.0,-29.9,66,1,2014-01-28 11:28:04,2014-01-28 11:39:16,2014-01-28 11:46:52,192776,M,3.2535e-06,1.6062e-05,0.0076325,18.27306043988957,55.50081682885257,0 days 00:20:02,flare,1,-673.697537405207,39.974634961973834
2014-01-28 15:36:05,112.0,543.0,-32.5,66,1,2014-01-28 11:28:04,2014-01-28 11:39:16,2014-01-28 11:46:52,192776,M,3.2535e-06,1.6062e-05,0.0076325,18.27306043988957,55.50081682885257,0 days 04:08:01,flare,1,-673.697537405207,39.974634961973834
2014-01-28 10:48:05,48.0,447.0,-95.6,63,1,2014-01-28 12:16:28,2014-01-28 12:25:28,2014-01-28 12:34:16,192777,M,3.2212e-06,1.1282e-05,0.0075914,15.911528343735494,51.01662454221901,-1 days +22:31:37,cme,1,-718.969127870346,-45.98926834385918
2014-01-28 11:48:06,55.0,656.0,-29.9,66,1,2014-01-28 12:16:28,2014-01-28 12:25:28,2014-01-28 12:34:16,192777,M,3.2212e-06,1.1282e-05,0.0075914,15.911528343735494,51.01662454221901,-1 days +23:31:38,cme,1,-718.969127870346,-45.98926834385918
2014-01-28 15:36:05,112.0,543.0,-32.5,66,1,2014-01-28 12:16:28,2014-01-28 12:25:28,2014-01-28 12:34:16,192777,M,3.2212e-06,1.1282e-05,0.0075914,15.911528343735494,51.01662454221901,0 days 03:19:37,flare,1,-718.969127870346,-45.98926834385918
2014-01-28 10:48:05,48.0,447.0,-95.6,63,1,2014-01-28 12:34:16,2014-01-28 12:46:04,2014-01-28 13:06:16,192777,M,6.105e-06,1.8686e-05,0.019386,16.025159431471593,51.1987076707936,-1 days +22:13:49,cme,1,-716.7907708298151,-42.49865610917277
2014-01-28 11:48:06,55.0,656.0,-29.9,66,1,2014-01-28 12:34:16,2014-01-28 12:46:04,2014-01-28 13:06:16,192777,M,6.105e-06,1.8686e-05,0.019386,16.025159431471593,51.1987076707936,-1 days +23:13:50,cme,1,-716.7907708298151,-42.49865610917277
2014-01-28 15:36:05,112.0,543.0,-32.5,66,1,2014-01-28 12:34:16,2014-01-28 12:46:04,2014-01-28 13:06:16,192777,M,6.105e-06,1.8686e-05,0.019386,16.025159431471593,51.1987076707936,0 days 03:01:49,flare,1,-716.7907708298151,-42.49865610917277
2014-01-28 11:48:06,55.0,656.0,-29.9,66,1,2014-01-28 15:17:16,2014-01-28 15:28:16,2014-01-28 15:52:52,192780,M,3.5619e-06,2.2705e-05,0.011693,16.72588722752657,55.832876959106464,-1 days +20:30:50,cme,1,-703.3575162650334,46.34037110891745
2014-01-28 15:36:05,112.0,543.0,-32.5,66,1,2014-01-28 15:17:16,2014-01-28 15:28:16,2014-01-28 15:52:52,192780,M,3.5619e-06,2.2705e-05,0.011693,16.72588722752657,55.832876959106464,0 days 00:18:49,flare,1,-703.3575162650334,46.34037110891745
2014-01-28 15:36:05,112.0,543.0,-32.5,66,1,2014-01-28 16:21:52,2014-01-28 16:47:04,2014-01-28 16:59:28,192782,M,2.4536e-06,1.1728e-05,0.016172,13.07099062801086,56.01679148054072,-1 days +23:14:13,cme,1,-773.4234629930805,49.86609193588515
2014-01-28 20:57:27,23.0,206.0,1.7,50,1,2014-01-28 16:21:52,2014-01-28 16:47:04,2014-01-28 16:59:28,192782,M,2.4536e-06,1.1728e-05,0.016172,13.07099062801086,56.01679148054072,0 days 04:35:35,flare,1,-773.4234629930805,49.86609193588515
2014-01-28 15:36:05,112.0,543.0,-32.5,66,1,2014-01-28 19:17:04,2014-01-28 19:40:52,2014-01-28 20:38:52,192785,M,5.6161e-06,6.7758e-05,0.085481,16.930558421997883,51.67168720990994,-1 days +20:19:01,cme,1,-699.4338810490622,-33.43143401715167
2014-01-28 20:57:27,23.0,206.0,1.7,50,1,2014-01-28 19:17:04,2014-01-28 19:40:52,2014-01-28 20:38:52,192785,M,5.6161e-06,6.7758e-05,0.085481,16.930558421997883,51.67168720990994,0 days 01:40:23,flare,1,-699.4338810490622,-33.43143401715167
2014-01-28 20:57:27,23.0,206.0,1.7,50,1,2014-01-28 20:55:16,2014-01-28 21:09:04,2014-01-28 21:38:40,192786,M,7.6704e-06,1.0971e-05,0.020608,16.85945157494019,52.02331607648999,0 days 00:02:11,flare,1,-700.7970300253162,-26.69055674114179
2014-01-28 20:57:27,23.0,206.0,1.7,50,1,2014-01-28 21:55:04,2014-01-28 22:16:52,2014-01-28 22:22:16,192788,M,4.6689e-06,3.2498e-05,0.021997,17.09557993049522,52.06202215464813,-1 days +23:02:23,cme,1,-696.2703474418767,-25.948544501824358
2014-01-28 20:57:27,23.0,206.0,1.7,50,1,2014-01-28 22:22:16,2014-01-28 22:24:04,2014-01-28 22:32:04,192788,M,2.0561e-05,2.1026e-05,0.010901,13.980642468575589,51.9122171959901,-1 days +22:35:11,cme,1,-755.9850442398595,-28.820370275041
2014-01-28 20:57:27,23.0,206.0,1.7,50,1,2014-01-28 22:32:04,2014-01-28 22:35:40,2014-01-28 23:59:52,192789,M,1.5927e-05,1.6113e-05,0.041256,15.664080296406658,54.29126658955912,-1 days +22:25:23,cme,1,-723.7128138351964,16.78703434901513
2014-01-29 17:12:05,43.0,327.0,17.0,87,1,2014-01-29 15:17:16,2014-01-29 15:30:16,2014-01-29 15:57:52,192811,M,9.6114e-06,1.0024e-05,0.023558,19.268512393408017,53.8760948383995,0 days 01:54:49,flare,1,-654.6142934210143,8.828012525088752
2014-01-30 03:12:08,48.0,362.0,-10.2,91,1,2014-01-30 06:29:04,2014-01-30 06:39:52,2014-01-30 06:46:52,192833,M,1.9221e-06,2.6832e-05,0.013557,24.724184013658824,53.13492844811597,-1 days +20:43:04,cme,1,-550.0267116106663,-5.380467360527177
2014-01-30 06:12:05,75.0,116.0,-10.9,67,1,2014-01-30 06:29:04,2014-01-30 06:39:52,2014-01-30 06:46:52,192833,M,1.9221e-06,2.6832e-05,0.013557,24.724184013658824,53.13492844811597,-1 days +23:43:01,cme,1,-550.0267116106663,-5.380467360527177
2014-01-30 03:12:08,48.0,362.0,-10.2,91,1,2014-01-30 06:46:52,2014-01-30 06:53:52,2014-01-30 07:35:04,192833,M,1.4711e-05,1.6758e-05,0.025361,23.62853535087072,53.136363156728464,-1 days +20:25:16,cme,1,-571.0307697965367,-5.352963376631578
2014-01-30 06:12:05,75.0,116.0,-10.9,67,1,2014-01-30 06:46:52,2014-01-30 06:53:52,2014-01-30 07:35:04,192833,M,1.4711e-05,1.6758e-05,0.025361,23.62853535087072,53.136363156728464,-1 days +23:25:13,cme,1,-571.0307697965367,-5.352963376631578
2014-01-30 06:12:05,75.0,116.0,-10.9,67,1,2014-01-30 07:51:52,2014-01-30 08:11:52,2014-01-30 09:45:28,192834,M,3.5461e-06,1.6646e-05,0.053418,24.30073757618816,56.90546124219422,-1 days +22:20:13,cme,1,-558.14436274584,66.90227517211997
2014-01-31 22:00:05,81.0,344.0,-22.0,57,1,2014-02-01 01:11:28,2014-02-01 01:26:16,2014-02-01 02:06:04,192886,M,2.6516e-06,1.3821e-05,0.021717,41.72815979742421,58.8172922183626,-1 days +20:48:37,cme,1,-224.05315011834534,103.55290089624964
2014-02-01 03:48:05,37.0,301.0,6.4,77,1,2014-02-01 01:11:28,2014-02-01 01:26:16,2014-02-01 02:06:04,192886,M,2.6516e-06,1.3821e-05,0.021717,41.72815979742421,58.8172922183626,0 days 02:36:37,flare,1,-224.05315011834534,103.55290089624964
2014-02-01 04:00:05,218.0,203.0,2.9,112,1,2014-02-01 01:11:28,2014-02-01 01:26:16,2014-02-01 02:06:04,192886,M,2.6516e-06,1.3821e-05,0.021717,41.72815979742421,58.8172922183626,0 days 02:48:37,flare,1,-224.05315011834534,103.55290089624964
2014-02-01 03:48:05,37.0,301.0,6.4,77,1,2014-02-01 07:12:16,2014-02-01 07:24:04,2014-02-01 08:29:52,192892,M,4.5361e-06,4.1848e-05,0.072265,45.2382070806962,58.99923358386076,-1 days +20:35:49,cme,1,-156.76402735759495,107.040795471519
2014-02-01 04:00:05,218.0,203.0,2.9,112,1,2014-02-01 07:12:16,2014-02-01 07:24:04,2014-02-01 08:29:52,192892,M,4.5361e-06,4.1848e-05,0.072265,45.2382070806962,58.99923358386076,-1 days +20:47:49,cme,1,-156.76402735759495,107.040795471519
2014-02-02 02:24:05,25.0,438.0,32.8,48,1,2014-02-02 05:59:16,2014-02-02 06:07:40,2014-02-02 06:22:16,192922,M,4.6811e-06,1.0304e-05,0.0096176,55.65893842704381,59.14270438082097,-1 days +20:24:49,cme,1,43.00589430783043,109.7911926286306
2014-02-02 08:48:06,258.0,591.0,-2.9,235,3,2014-02-02 06:22:16,2014-02-02 06:34:40,2014-02-02 06:52:04,192922,M,5.3017e-06,3.0835e-05,0.023725,48.97908192269694,79.02004603080863,0 days 02:25:50,flare,1,-85.0498405785089,490.8484190704869
2014-02-02 08:48:06,258.0,591.0,-2.9,235,3,2014-02-02 08:49:40,2014-02-02 08:55:16,2014-02-02 08:57:28,192924,M,1.0342e-05,1.142e-05,0.0050331,53.18194752139184,76.83244533357336,-1 days +23:58:26,cme,1,-4.479091413589117,448.9111686609856
2014-02-02 08:48:06,258.0,591.0,-2.9,235,3,2014-02-02 08:57:28,2014-02-02 08:59:40,2014-02-02 09:18:16,192924,M,1.1344e-05,1.1367e-05,0.012878,54.37265991300337,75.857667458098,-1 days +23:50:38,cme,1,18.34737952135697,430.22425568408084
2014-02-02 17:24:05,143.0,463.0,5.2,224,3,2014-02-02 14:01:16,2014-02-02 14:06:52,2014-02-02 14:16:04,192933,M,2.703e-06,1.6044e-05,0.0074383,53.867701423000966,79.06322732566971,0 days 03:22:49,flare,1,8.667107125943403,491.6762231472933
2014-02-02 17:24:05,143.0,463.0,5.2,224,3,2014-02-02 14:16:04,2014-02-02 14:22:28,2014-02-02 14:32:04,192933,M,5.7893e-06,1.0903e-05,0.0082466,56.05792451443827,77.31409537338656,0 days 03:08:01,flare,1,50.654629965172035,458.1446079970219
2014-02-02 17:24:05,143.0,463.0,5.2,224,3,2014-02-02 16:24:04,2014-02-02 16:30:04,2014-02-02 16:48:16,192937,M,4.2791e-06,1.4097e-05,0.011661,57.83531241268768,77.1845065658868,0 days 01:00:01,flare,1,84.72792380618512,455.66033457488675
2014-02-02 23:48:05,30.0,199.0,-6.4,123,2,2014-02-02 21:36:40,2014-02-02 21:43:04,2014-02-02 21:47:40,192946,M,1.1085e-05,1.5462e-05,0.009191,65.46503404611158,59.83812208816151,0 days 02:11:25,flare,1,230.992983558667,123.1226504987983
2014-02-02 23:48:05,30.0,199.0,-6.4,123,2,2014-02-02 21:53:16,2014-02-02 21:56:28,2014-02-02 21:59:40,192946,M,1.4471e-05,1.4738e-05,0.0055934,64.52675486598424,60.053139552350906,0 days 01:54:49,flare,1,213.00576633902028,127.24462817485369
2014-02-03 08:24:05,113.0,431.0,-16.0,114,2,2014-02-03 08:08:40,2014-02-03 08:30:52,2014-02-03 10:03:16,192966,M,5.7749e-06,1.278e-05,0.059445,67.69801602934623,59.602908790307474,0 days 00:15:25,flare,1,273.80021282549205,118.61350996679175
2014-02-03 11:24:06,81.0,213.0,5.0,90,2,2014-02-03 08:08:40,2014-02-03 08:30:52,2014-02-03 10:03:16,192966,M,5.7749e-06,1.278e-05,0.059445,67.69801602934623,59.602908790307474,0 days 03:15:26,flare,1,273.80021282549205,118.61350996679175
2014-02-03 11:24:06,81.0,213.0,5.0,90,2,2014-02-03 12:35:40,2014-02-03 12:54:28,2014-02-03 13:20:40,192975,M,2.8077e-06,1.1158e-05,0.018064,65.87061109967051,60.16050375823723,-1 days +22:48:26,cme,1,238.768070884679,129.30284638303146
2014-02-04 08:48:05,89.0,261.0,-9.0,123,2,2014-02-04 03:55:52,2014-02-04 04:01:28,2014-02-04 05:09:16,192994,M,1.1168e-05,6.985e-05,0.067376,65.09345007083988,51.90227250714593,0 days 04:52:13,flare,1,223.8695582284313,-29.011014256289286
2014-02-04 08:48:05,89.0,261.0,-9.0,123,2,2014-02-04 09:00:04,2014-02-04 09:24:40,2014-02-04 09:37:04,193000,M,2.8964e-06,1.04e-05,0.013099,73.66042907138613,56.67782350568756,-1 days +23:48:01,cme,1,388.1022466038312,62.53836142378509
2014-02-04 08:48:05,89.0,261.0,-9.0,123,2,2014-02-04 09:37:04,2014-02-04 09:50:16,2014-02-04 10:36:28,193000,M,7.2387e-06,2.0589e-05,0.035107,73.91045168744488,57.261243184971605,-1 days +23:11:01,cme,1,392.8952881634473,73.72276871296162
2014-02-05 23:12:10,19.0,302.0,-62.4,97,2,2014-02-05 18:31:28,2014-02-05 18:44:16,2014-02-05 19:14:04,193060,M,2.5954e-06,1.2141e-05,0.016322,95.35788184317308,59.000438888733726,0 days 04:40:42,flare,1,804.0517895385842,107.06390168662551
2014-02-06 01:48:05,49.0,218.0,7.8,309,4,2014-02-06 03:57:28,2014-02-06 04:31:28,2014-02-06 05:24:16,193074,M,3.03e-06,1.0032e-05,0.027438,94.24560038209626,78.18770812388736,-1 days +21:50:37,cme,1,782.7288734241504,474.89214182483033
2014-02-07 10:36:05,11.0,421.0,8.2,307,4,2014-02-07 10:24:52,2014-02-07 10:31:04,2014-02-07 10:50:40,193121,M,1.9795e-06,1.6386e-05,0.0081013,103.29540929082516,78.99394980416183,0 days 00:11:13,flare,1,956.2176197219321,490.3481431320979
2014-02-09 20:12:05,68.0,72.0,1.7,16,1,2014-02-09 15:21:04,2014-02-09 16:16:04,2014-02-09 18:55:40,193202,M,1.587e-06,1.5272e-05,0.079332,14.989134523321024,48.6934798591164,0 days 04:51:01,flare,1,-736.6518158818219,-90.52495551743937
2014-02-12 08:12:05,75.0,274.0,9.3,137,2,2014-02-12 04:13:52,2014-02-12 04:25:40,2014-02-12 04:53:52,193278,M,1.0838e-05,5.345e-05,0.070171,64.86617204707835,57.53000359982184,0 days 03:58:13,flare,1,219.51254032881639,78.87502197013987
2014-02-12 08:12:05,75.0,274.0,9.3,137,2,2014-02-12 05:46:28,2014-02-12 06:08:28,2014-02-12 06:24:16,193280,M,1.0024e-05,1.4872e-05,0.029629,64.92657726872729,60.14837291798704,0 days 02:25:37,flare,1,220.67053452288224,129.07029293491223
2014-02-12 08:12:05,75.0,274.0,9.3,137,2,2014-02-12 06:24:16,2014-02-12 06:36:04,2014-02-12 06:39:04,193280,M,1.2522e-05,1.4414e-05,0.01201,65.95297051488924,56.09594151875214,0 days 01:47:49,flare,1,240.3469364536893,51.38343236121477
2014-02-12 08:12:05,75.0,274.0,9.3,137,2,2014-02-12 06:39:04,2014-02-12 06:48:16,2014-02-12 06:52:52,193280,M,1.4249e-05,2.0496e-05,0.015186,67.32423729513272,58.0736136257748,0 days 01:33:01,flare,1,266.63471301820573,89.29626100718929
2014-02-12 08:12:05,75.0,274.0,9.3,137,2,2014-02-12 06:52:52,2014-02-12 06:59:16,2014-02-12 07:21:40,193280,M,1.9888e-05,3.2142e-05,0.03643,70.13584128069664,56.842550007071615,0 days 01:19:13,flare,1,320.53437603438783,65.69623961716593
2014-02-12 10:00:06,42.0,255.0,0.9,303,4,2014-02-12 11:54:28,2014-02-12 12:34:40,2014-02-12 13:22:40,193287,M,3.3364e-06,1.1152e-05,0.030804,84.71248298555255,74.29194645278758,-1 days +22:05:38,cme,1,599.9748946256923,400.2087076208056
2014-02-12 12:12:05,80.0,561.0,-24.6,279,4,2014-02-12 11:54:28,2014-02-12 12:34:40,2014-02-12 13:22:40,193287,M,3.3364e-06,1.1152e-05,0.030804,84.71248298555255,74.29194645278758,0 days 00:17:37,flare,1,599.9748946256923,400.2087076208056
2014-02-12 13:25:51,124.0,554.0,-4.8,342,4,2014-02-12 11:54:28,2014-02-12 12:34:40,2014-02-12 13:22:40,193287,M,3.3364e-06,1.1152e-05,0.030804,84.71248298555255,74.29194645278758,0 days 01:31:23,flare,1,599.9748946256923,400.2087076208056
2014-02-12 16:36:05,360.0,533.0,29.4,331,4,2014-02-12 11:54:28,2014-02-12 12:34:40,2014-02-12 13:22:40,193287,M,3.3364e-06,1.1152e-05,0.030804,84.71248298555255,74.29194645278758,0 days 04:41:37,flare,1,599.9748946256923,400.2087076208056
2014-02-12 14:00:05,74.0,372.0,4.9,143,2,2014-02-12 15:38:28,2014-02-12 15:51:52,2014-02-12 17:24:28,193293,M,2.3419e-06,2.9666e-05,0.068031,67.58667316087922,58.9710977751364,-1 days +22:21:37,cme,1,271.6657219368601,106.50141986360381
